,Age,EducationLevel,NumDependents,Latitude,Longitude,Terrorism,UserTenure,Gender_Male,Occupation_Retired,Occupation_Student,Occupation_Unemployed,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,TransactionLocation_BRISBANE,TransactionLocation_CANBERRA,TransactionLocation_DARWIN,TransactionLocation_HOBART,TransactionLocation_MELBOURNE,TransactionLocation_PERTH,TransactionLocation_SYDNEY,DeviceType_Mobile,DeviceType_Tablet,TransactionType_Purchase,TransactionType_Transfer,TransactionType_Withdrawal,GiftsTransaction_AUD_equivalent,Income_AUD_equivalent,Expenditure_AUD_equivalent,TransactionAmount_AUD_equivalent,Year,Month,Day,IsFraud
3744,39,1,1,-20.917574,142.702789,False,90,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,40441.3268,149478.16,74104.54,124.46,2023,12,24,yes
3745,-39,1,2,-31.840233,145.612793,True,20,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2502.9004,39544.4,29216.06,29.88,2023,10,9,yes
3746,-36,0,2,-31.840233,145.612793,False,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2135.714,33660.51,26015.09,136.57,2023,12,4,no
3747,38,1,3,-31.840233,145.612793,True,69,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4193.2828,56179.6,27605.53,217.02,2023,7,4,no
3748,33,1,1,-20.917574,142.702789,False,60,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,217.9324,51387.49,22896.69,660.07,2023,11,27,yes
3749,32,1,3,-37.0201,144.9646,False,7,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,18203.892,101972.83,57280.9,29.31,2023,6,14,no
3750,18,0,2,-35.473469,149.012375,True,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4683.7532,32228.0,13349.29,291.23,2023,12,20,no
3751,45,0,2,-37.0201,144.9646,False,107,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,10916.5924,98318.33,30198.87,1460.0,2023,8,28,no
3752,31,3,0,-37.0201,144.9646,False,27,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,4714.9172,74896.86,33952.3,27.98,2023,12,11,yes
3753,35,1,2,-37.0201,144.9646,False,10,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,8701.09,55872.42,43664.1472,1277.13,2023,6,15,yes
3754,38,1,0,-31.840233,145.612793,True,19,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2987.17,36353.23,23166.9475,317.26,2023,9,14,no
3755,42,0,3,-19.491411,132.550964,True,82,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,6785.9511999999995,105622.07,57428.14,188.57,2023,2,7,no
3756,47,0,0,15.1375,-87.12778,False,13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22180.242000000002,123115.91,94305.76,68.49,2023,7,19,no
3757,33,2,2,-20.917574,142.702789,False,57,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1621.6843999999999,48037.29,24880.02,26.98,2023,4,18,no
3758,39,0,3,-20.917574,142.702789,False,61,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,2440.5528,37736.68,25965.89,158.77,2023,9,17,no
3759,-27,2,1,-37.0201,144.9646,False,65,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4969.58,56016.42,44053.12,177.28,2023,6,24,no
3760,-30,1,0,-25.042261,117.793221,False,48,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,5606.3643999999995,37583.17,26352.02,158.67,2023,8,15,no
3761,19000,2,2,-37.0201,144.9646,False,6,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,5430.905199999999,87199.34,53415.86,54.91,2023,10,22,yes
3762,40,1,3,-31.840233,145.612793,True,91,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,14482.4988,93510.58,44309.43,691.24,2023,5,31,no
3763,30,0,0,-25.042261,117.793221,False,56,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,741.8404,24906.23,8667.48,1587.28,2023,12,3,yes
3764,40,2,2,-31.840233,145.612793,False,61,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2758.13,52694.3,100217.92,519.58,2023,11,27,no
3765,49,1,4,-37.0201,144.9646,True,61,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1556.4948,40686.68,27289.37,11.9,2023,11,27,no
3766,36,1,2,-37.0201,144.9646,False,6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,11147.402,143001.74,60051.58,424.84,2023,8,25,yes
3767,22,2,0,-37.0201,144.9646,False,71,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,7661.7576,86928.9,36999.78,139.65,2023,8,30,no
3768,33,2,1,-37.0201,144.9646,False,109,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,11431.01,51743.87,39296.73,72.51,2023,12,3,yes
3769,38,0,2,-37.0201,144.9646,False,68,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,31215.38,130412.05,105218.93,339.2586,2023,12,7,no
3770,37,0,1,-20.917574,142.702789,True,111,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2579.6932,69248.34,31091.21,2381.41,2023,10,3,yes
3771,42,1,4,-31.840233,145.612793,True,89,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,2355.332,69105.15,33864.48,659.2,2023,9,27,no
3772,45,0,2,-25.042261,117.793221,False,89,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2002.2184,60839.16,29885.54,162.44,2023,2,9,no
3773,23,1,3,-30.000233,136.209152,True,71,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,14963.345599999999,79226.44,28174.57,935.98,2023,9,12,no
3774,-31,0,2,36.69235,53.55262,False,60,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,4115.157200000001,54416.33,33778.24,53.51,2023,6,11,no
3775,42,1,2,-37.0201,144.9646,False,111,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3178.7475999999997,43586.86,26467.91,421.15,2023,12,8,no
3776,18,1,4,-31.840233,145.612793,True,66,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14195.2412,106560.27,76294.82,49.03,2023,12,22,no
3777,20000,0,4,-37.0201,144.9646,True,119,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1173.7068000000002,56769.05,31450.32,206.23,2023,12,20,no
3778,35,0,4,-41.640079,146.315918,False,51,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,7059.9788,67957.49,20478.62,194.89,2023,8,9,yes
3779,31,3,2,-31.840233,145.612793,True,27,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,5264.6972000000005,80729.97,63863.47,166.88,2023,9,19,no
3780,23,1,3,-31.840233,145.612793,False,80,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3843.756,134284.48,102850.31,154.5,2023,7,26,no
3781,34000,3,0,-20.917574,142.702789,False,27,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2064.566,80936.77,29300.94,43.22,2023,7,31,no
3782,47,1,3,-20.917574,142.702789,True,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3103.78,89048.26,66315.7042,670.0507,2023,12,2,no
3783,35,1,0,-37.0201,144.9646,False,119,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5616.1056,77941.72,43572.86,28.74,2023,4,7,no
3784,-45,2,4,-31.840233,145.612793,False,119,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,9110.2172,92630.98,41903.89,55.85,2023,5,1,no
3785,44,1,3,-37.0201,144.9646,False,15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,10023.62,42652.38,57259.52,87.5678,2023,8,20,no
3786,45,2,3,-25.042261,117.793221,False,33,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3200.8172,83421.04,51049.18,305.57,2023,11,28,no
3787,42,0,1,-31.840233,145.612793,True,116,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,9862.132,89398.3,37172.01,112.29,2023,10,23,no
3788,-48,0,0,-35.473469,149.012375,False,94,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,5923.7472,51253.97,25582.23,1561.74,2023,10,20,no
3789,21,1,3,-35.473469,149.012375,False,99,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,6190.47,83801.09,56102.169599999994,34.87,2023,11,11,no
3790,49,2,4,-31.840233,145.612793,False,52,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,863.086,87251.22,69687.48,51.08,2023,4,6,yes
3791,29,1,4,-31.840233,145.612793,True,78,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8437.67,105727.69,204405.59,37.0517,2023,12,20,no
3792,47,1,0,-30.000233,136.209152,True,41,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1205.7,63787.23,62123.41,1597.58,2023,10,18,no
3793,19,2,0,-37.0201,144.9646,False,26,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,43.4924,52709.49,38608.85,422.98,2023,7,18,no
3794,24000,1,4,-37.0201,144.9646,False,113,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5901.5796,75370.98,27623.83,797.93,2023,4,13,yes
3795,35,0,1,-37.0201,144.9646,True,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756.952,51320.98,40724.78,5.29,2023,10,4,no
3796,25,1,3,-31.840233,145.612793,False,7,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,216.16840000000002,40968.97,14546.26,117.68,2023,11,22,no
3797,41,2,3,-31.840233,145.612793,False,26,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,649.5244,59616.38,42054.72,96.42,2023,4,7,no
3798,37000,1,4,-20.917574,142.702789,False,47,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,3513.594,109214.93,42933.77,55.25,2023,11,26,no
3799,-39,0,1,-20.917574,142.702789,False,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3719.2567999999997,28408.14,20626.28,70.46,2023,6,8,yes
3800,27,0,4,-20.917574,142.702789,True,8,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1855.2576,63502.3,50642.09,85.66,2023,6,5,yes
3801,35,0,3,-37.0201,144.9646,False,9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,19903.2316,86654.25,44475.05,286.19,2023,10,29,no
3802,32,1,4,-20.917574,142.702789,True,23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,6590.2844,72969.9,39520.57,296.38,2023,12,29,no
3803,36,2,3,-31.840233,145.612793,False,52,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3542.59,45430.31,34098.0682,298.94329999999997,2023,12,30,no
3804,-30,0,2,-37.0201,144.9646,True,32,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17653.5632,126075.79,51439.85,327.44,2023,3,7,yes
3805,56000,0,0,-37.0201,144.9646,True,99,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3267.3788,33266.09,18356.34,106.99,2023,3,2,no
3806,33,1,4,-25.042261,117.793221,False,96,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,13890.1476,145928.8,72979.21,367.23,2023,10,10,no
3807,36,0,2,-37.0201,144.9646,False,97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1316.9044,106634.67,36583.97,51.63,2023,10,29,no
3808,50,1,3,-25.042261,117.793221,False,61,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3023.4372,67543.96,35660.73,429.6,2023,12,15,no
3809,-36,1,4,-37.0201,144.9646,False,113,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6634.9136,108418.35,51574.29,228.63,2023,3,27,no
3810,38,2,0,-31.840233,145.612793,False,23,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,3216.2032,59682.58,17949.21,54.64,2023,9,6,no
3811,18,1,0,-37.0201,144.9646,True,52,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4998.098,29843.77,12134.09,1724.18,2023,1,26,no
3812,28,2,1,-37.0201,144.9646,False,69,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2845.6259999999997,70233.33,34022.22,167.69,2023,9,19,no
3813,36,2,2,-37.0201,144.9646,False,75,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,17285.965200000002,87757.63,56061.15,149.73,2023,8,11,yes
3814,43,1,2,-37.0201,144.9646,False,15,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1387.43,33530.18,22900.4803,342.57,2023,11,18,no
3815,21,1,0,-31.840233,145.612793,False,41,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3424.61,57042.85,37529.33,274.52,2023,12,27,yes
3816,21,0,0,-20.917574,142.702789,True,53,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,12944.3496,83846.36,58428.98,25.37,2023,1,28,no
3817,18000,2,0,-37.0201,144.9646,False,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5883.821999999999,131576.04,73345.47,49.66,2023,6,28,no
3818,47,0,2,-25.042261,117.793221,False,42,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3239.1351999999997,34835.89,23380.75,89.77,2023,11,27,no
3819,27,2,4,-25.042261,117.793221,False,47,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,6915.75,73110.26,33742.6351,1094.56,2023,11,10,yes
3820,43,1,4,-25.042261,117.793221,False,117,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2247.37,22401.48,28928.82,51.442699999999995,2023,11,28,no
3821,28000,2,2,-31.840233,145.612793,True,48,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,574.378,60095.7,47584.33,16.55,2023,10,20,no
3822,29,2,3,-20.917574,142.702789,False,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2714.23,35615.14,30815.19,783.6904,2023,5,26,yes
3823,37,1,2,-19.491411,132.550964,True,104,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,5741.643599999999,91903.06,41810.08,32.3,2023,7,7,no
3824,21,1,4,-31.840233,145.612793,True,93,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6542.382,65175.45,40166.35,214.29,2023,4,28,no
3825,44,1,1,-30.000233,136.209152,False,67,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1379.154,49616.26,22249.62,4.58,2023,5,12,no
3826,42,1,4,-31.840233,145.612793,False,105,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5599.4848,62788.21,37465.32,42.99,2023,10,9,no
3827,37,1,2,-20.917574,142.702789,True,47,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,6745.045999999999,70250.74,25096.6,43.42,2023,11,15,no
3828,32,0,4,-31.840233,145.612793,False,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4538.7916,63523.4,21308.7,14.33,2023,4,23,no
3829,30,0,4,-31.840233,145.612793,False,37,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,4390.1844,53477.15,30523.44,105.99,2023,10,9,no
3830,38,1,3,-31.840233,145.612793,True,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4193.2828,56179.6,27605.53,227.42,2023,10,12,yes
3831,38,0,0,-37.0201,144.9646,False,108,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,7478.772,63626.41,24050.1,627.98,2023,12,23,no
3832,49,2,4,-31.840233,145.612793,False,52,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,863.086,87251.22,69687.48,56.52,2023,7,30,no
3833,44,0,2,-31.840233,145.612793,False,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,14521.287199999999,54588.55,23825.85,52.7,2023,3,29,no
3834,32,0,2,-31.840233,145.612793,True,46,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2532.57,41520.22,52863.25,394.0223,2023,4,10,no
3835,33,0,4,-25.042261,117.793221,False,114,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,105.6,31576.98,11087.2815,256.5903,2023,9,23,no
3836,35,1,1,-19.491411,132.550964,True,100,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,6357.81,122029.51,41661.9491,493.7097,2023,12,18,no
3837,34,1,1,-25.042261,117.793221,False,75,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3079.16,49609.0,37663.11,138.33,2023,3,16,no
3838,27,0,3,-31.840233,145.612793,True,115,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,11137.915599999998,56765.56,37959.96,102.19,2023,12,15,no
3839,28,0,4,-37.0201,144.9646,True,92,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2918.5771999999997,40470.76,25646.46,2453.01,2023,12,6,no
3840,26000,1,1,-37.0201,144.9646,False,98,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5568.0268,80017.66,41988.04,20.49,2023,12,11,no
3841,37,0,3,-37.0201,144.9646,False,20,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,14335.94,86010.1,151533.98,231.9,2023,12,8,no
3842,20,0,0,-31.840233,145.612793,False,45,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,21631.736,134161.89,55084.6,253.35,2023,5,28,yes
3843,34,0,2,-20.917574,142.702789,False,107,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8861.199200000001,69529.5,21533.49,13.54,2023,3,14,yes
3844,36,1,0,-25.042261,117.793221,True,31,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3297.4255999999996,69044.04,49940.3,184.56,2023,5,12,no
3845,-47,2,4,-20.917574,142.702789,True,56,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,17450.0172,67497.44,44175.67,705.13,2023,10,16,no
3846,18,0,0,-30.000233,136.209152,True,57,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4475.14,65880.62,58952.02,157.32,2023,11,14,no
3847,33,0,3,-20.917574,142.702789,True,15,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,7071.0724,123292.48,89712.4,130.55,2023,1,28,no
3848,34,1,3,-30.000233,136.209152,False,98,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,7153.7256,95671.87,50615.01,79.88,2023,4,6,no
3849,51,0,1,-30.000233,136.209152,False,52,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,52049.69,149050.5,61826.5322,726.82,2023,2,7,yes
3850,22,1,3,-25.042261,117.793221,False,63,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4108.0,128566.05,87722.08709999999,483.50069999999994,2023,11,15,yes
3851,39,0,2,-37.0201,144.9646,False,105,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3580.65,47215.0,14541.740600000001,103.72,2023,11,5,no
3852,33,1,1,-37.0201,144.9646,False,95,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3013.892,53342.41,16957.87,2252.73,2023,11,8,yes
3853,58,1,0,-25.042261,117.793221,False,30,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,6802.3368,84695.76,42142.26,537.39,2023,1,18,no
3854,-42,0,2,-20.917574,142.702789,True,84,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2088.9876,87956.06,50736.16,161.5,2023,7,5,no
3855,18000,1,4,-20.917574,142.702789,False,63,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2914.5396,69045.56,32280.44,339.39,2023,4,29,no
3856,29,1,2,-25.042261,117.793221,False,107,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,14605.469200000001,91072.35,61793.01,70.62,2023,12,3,yes
3857,39,1,1,-31.840233,145.612793,True,22,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5105.6824,40347.33,17765.4,462.5,2023,9,13,no
3858,33,0,4,-31.840233,145.612793,False,9,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12689.95,64973.38,70482.79,40.13,2023,5,16,yes
3859,22,0,2,-30.000233,136.209152,False,48,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,783.8432,20877.32,9052.9,91.99,2023,5,30,no
3860,35000,0,2,-25.042261,117.793221,False,102,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2535.9067999999997,30346.34,10179.69,239.3,2023,10,8,no
3861,40,2,0,-30.000233,136.209152,False,95,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,144.8636,32085.91,21671.56,94.88,2023,9,4,no
3862,50,1,1,-31.840233,145.612793,True,55,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,2202.96,41734.98,21472.0075,336.95,2023,3,17,no
3863,25,1,0,-37.0201,144.9646,False,71,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4049.36,42986.98,20130.48,18.76,2023,1,21,no
3864,25,1,3,-37.0201,144.9646,False,83,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,5441.57,33942.89,30126.66,47.46,2023,12,30,no
3865,-24,1,1,-25.042261,117.793221,False,81,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1381.2316,105304.35,69842.95,873.11,2023,9,15,no
3866,51,1,3,-37.0201,144.9646,False,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4162.8832,66853.94,22389.37,126.56,2023,6,13,no
3867,-24,1,0,-37.0201,144.9646,False,88,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8282.3132,154703.54,69132.63,44.62,2023,12,24,no
3868,-45,1,4,-20.917574,142.702789,False,69,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,3026.6908,63694.23,41395.59,1712.66,2023,12,1,no
3869,35,0,2,-31.840233,145.612793,False,101,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,895.7396,47966.73,29966.42,111.03,2023,4,18,no
3870,30,1,0,-31.840233,145.612793,False,6,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1883.8147999999999,40867.96,19299.0,27.62,2023,3,30,no
3871,52,1,2,-25.042261,117.793221,False,24,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,11347.0868,76724.76,42300.82,88.53,2023,11,14,no
3872,27000,0,4,-31.840233,145.612793,False,30,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,18082.038800000002,90562.27,47276.32,122.75,2023,4,21,no
3873,-46,0,1,-20.917574,142.702789,False,61,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,3022.1044,47532.86,29131.18,1868.74,2023,10,11,no
3874,23,0,4,-20.917574,142.702789,False,73,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,13480.88,72479.4,64204.9,186.2671,2023,9,20,no
3875,41,1,1,-37.0201,144.9646,False,88,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,15669.55,56919.52,23228.689399999996,324.37149999999997,2023,12,29,yes
3876,37,0,3,-20.917574,142.702789,False,21,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5401.0,32306.54,15434.355699999998,333.25,2023,4,21,no
3877,53,0,2,-37.0201,144.9646,True,116,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,2372.7172,79360.64,56888.42,27.58,2023,10,31,no
3878,18,1,0,-31.840233,145.612793,True,83,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2532.75,62752.81,25417.990999999998,30.848399999999994,2023,11,16,no
3879,20,0,3,-25.042261,117.793221,True,50,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3738.6412,67382.43,52890.37,54.12,2023,3,9,yes
3880,36,0,2,-31.840233,145.612793,True,25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2233.75,31972.59,51277.94,83.0086,2023,8,18,no
3881,23,2,2,-37.0201,144.9646,False,71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,498.1144,55573.91,18008.32,34.17,2023,12,21,no
3882,-29,1,0,-31.840233,145.612793,True,31,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2622.0488,116458.27,35881.55,396.18,2023,10,15,no
3883,21,0,4,-31.840233,145.612793,False,93,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,3070.16,22918.9,32742.16,52.7219,2023,11,2,yes
3884,27,1,4,-31.840233,145.612793,True,24,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,6633.6592,71436.66,38343.34,281.07,2023,10,12,no
3885,25,0,1,-25.042261,117.793221,False,36,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2795.5088,36840.97,25715.78,653.6,2023,9,26,no
3886,-32,0,2,-25.042261,117.793221,False,69,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,6288.6208,71733.2,31672.57,2297.07,2023,4,5,no
3887,19,1,4,-20.917574,142.702789,True,69,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2782.0828,68289.08,49884.72,106.4,2023,6,25,no
3888,32,1,2,-31.840233,145.612793,False,93,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,4392.5756,49169.45,15273.03,19.37,2023,9,7,no
3889,-38,0,4,-37.0201,144.9646,False,27,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4761.5652,53004.7,17510.45,534.77,2023,6,6,no
3890,20,3,1,-30.000233,136.209152,False,48,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,6254.3992,76715.79,59773.35,61.83,2023,10,14,no
3891,43,2,1,-31.840233,145.612793,False,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5980.1168,79895.96,47837.46,105.98,2023,4,4,no
